4129537,9983,20160712,0.008148456
6949378,3429,20160706,0.065216996
2166529,6928,20160727,0.0032845044
2166529,1808,20160727,0.0056926394
6172162,6500,20160708,0.021890871
4005121,9983,20160706,0.06597411
4347394,9983,20160716,0.010705261
3094273,13602,20160727,0.014799098
5139970,9983,20160729,0.004492004
3237121,13602,20160703,0.022647077
6224386,9983,20160716,0.005184969
6488578,13602,20160712,0.18632287
4164865,9983,20160703,0.014711773
4164865,8059,20160706,0.0424231
5468674,9983,20160713,0.012688961
6258178,9144,20160706,0.08706913
3659521,7341,20160727,0.0450287
3659521,13181,20160717,0.031245142
3659521,13602,20160718,0.035165347
7333378,13602,20160704,0.06732243
7333378,785,20160727,0.15348463
4454914,2978,20160711,0.18704398
6817282,8375,20160724,0.03417692
3149569,10418,20160721,0.024845447
6301186,1715,20160718,0.07301983
6301186,4203,20160708,0.018167999
2891521,13602,20160724,0.03301861
3422977,13602,20160727,0.039942946
4771330,13602,20160726,0.014745618
4513282,11799,20160712,0.00854251
3439873,13602,20160713,0.030271715
6632962,13602,20160727,0.0566597
6632962,10438,20160705,0.026194269
6912514,9934,20160724,0.16715322
2821891,10418,20160702,0.01796112
3872515,10418,20160704,0.021518705
3872515,2978,20160704,0.069135085
2699011,13602,20160705,0.081426084
5406214,3903,20160722,0.017297963
5406214,2440,20160722,0.017297963
3359491,10418,20160725,0.015514459
4147459,5743,20160715,0.027186995
5427718,4912,20160704,0.064255215
5427718,662,20160704,0.12909858
5427718,1528,20160704,0.10777628
2848003,13602,20160702,0.01992878
2726659,10842,20160724,0.24312618
3649795,2978,20160723,0.13109203
3649795,10418,20160701,0.030497443
2612995,9983,20160703,0.0032433514
3808003,9983,20160721,0.0046798964
3812611,3992,20160721,0.071462065
3425539,3992,20160719,0.044164862
6853126,13181,20160721,0.09594392
4251142,10609,20160707,0.034569066
3442435,13602,20160713,0.022614872
3182851,11986,20160731,0.029588955
7175686,7774,20160706,0.028753804
7175686,9983,20160717,0.023536067
3199747,8059,20160712,0.020063186
3199747,3429,20160718,0.021516668
6140422,6480,20160728,0.07104368
4001029,13602,20160704,0.02376452
3873541,2978,20160718,0.11544524
4603402,5482,20160723,0.06302061
6443530,13602,20160722,0.03191074
3627781,10418,20160713,0.022786958
4913674,8059,20160712,0.020735715
3506437,13602,20160719,0.06772817
2196229,6614,20160717,0.025860673
2329861,13849,20160724,0.044637416
3514117,9967,20160706,0.009217349
5733898,13183,20160705,0.26717305
2480389,2978,20160703,0.20202243
3928837,1904,20160722,0.04781049
3017989,13602,20160730,0.022928841
3017989,9983,20160704,0.028398795
5776906,13602,20160706,0.028369004
6332938,13602,20160724,0.03774851
5568010,8596,20160722,0.058362074
5568010,8596,20160722,0.058362074
2398981,13602,20160722,0.017423715
3208453,10418,20160713,0.0045709256
7205386,13602,20160729,0.040834118
4866574,13602,20160723,0.051707964
4866574,9983,20160725,0.018346347
5394958,2601,20160712,0.027810374
6445582,13602,20160713,0.023678016
3748615,13602,20160709,0.03883419
3748615,11184,20160703,0.03921994
5941774,9983,20160711,0.018717432
2842375,3429,20160725,0.07581382
2324743,10418,20160701,0.014844363
6491662,4654,20160717,0.0848918
3644167,11463,20160710,0.07076456
3644167,11463,20160706,0.063492626
3644167,11463,20160708,0.06952111
3644167,11463,20160711,0.066027015
3644167,11463,20160713,0.0375172
2862343,3004,20160712,0.025062248
2862343,2070,20160721,0.01846211
2862343,7821,20160721,0.0075362734
2862343,14,20160731,0.15349388
4676110,9983,20160727,0.0027851996
3135751,3992,20160724,0.03918428
4054279,9983,20160729,0.019501803
4192519,13602,20160723,0.017889442
2363143,3780,20160703,0.021216841
2363143,13161,20160703,0.03240738
2363143,2978,20160724,0.22373478
2363143,10438,20160729,0.03588835
3025159,9983,20160703,0.035372395
3025159,10438,20160701,0.020977521
3025159,13602,20160725,0.054162078
6574606,8059,20160729,0.02626661
2771719,13602,20160728,0.021015815
2513671,9983,20160723,0.02447095
7136782,13602,20160714,0.09276787
3568903,8596,20160722,0.025231276
5047822,13602,20160722,0.030191997
3704071,10110,20160716,0.06955375
3704071,10110,20160707,0.28849098
3183367,4132,20160723,0.02586781
4276750,13602,20160726,0.029808832
6402574,9983,20160704,0.0330402
6402574,10418,20160706,0.04352641
6408718,13602,20160724,0.03327891
4587022,8059,20160717,0.04421145
4587022,9983,20160717,0.03019465
3212041,13602,20160715,0.027274745
5903890,13602,20160724,0.03769889
4598290,1904,20160709,0.045832377
3093769,8306,20160728,0.10168704
3093769,8059,20160728,0.042472396
3093769,9983,20160716,0.030937875
4370962,8059,20160722,0.024354964
