4129537,9983,20160712,0.01089398
6949378,3429,20160706,0.11558427
2166529,6928,20160727,0.00569281
2166529,1808,20160727,0.008540777
6172162,6500,20160708,0.038023625
4005121,9983,20160706,0.05066901
4347394,9983,20160716,0.016239153
3094273,13602,20160727,0.022005074
5139970,9983,20160729,0.008148815
3237121,13602,20160703,0.02003027
6224386,9983,20160716,0.0084436545
6488578,13602,20160712,0.20201367
4164865,9983,20160703,0.013738024
4164865,8059,20160706,0.04432228
5468674,9983,20160713,0.022271749
6258178,9144,20160706,0.09748609
3659521,7341,20160727,0.03187464
3659521,13181,20160717,0.04133164
3659521,13602,20160718,0.04517086
7333378,13602,20160704,0.042408932
7333378,785,20160727,0.08060266
4454914,2978,20160711,0.09933353
6817282,8375,20160724,0.018454697
3149569,10418,20160721,0.023499751
6301186,1715,20160718,0.0970915
6301186,4203,20160708,0.02859001
2891521,13602,20160724,0.038127135
3422977,13602,20160727,0.036798213
4771330,13602,20160726,0.018941447
4513282,11799,20160712,0.009646435
3439873,13602,20160713,0.03267834
6632962,13602,20160727,0.04867017
6632962,10438,20160705,0.015195448
6912514,9934,20160724,0.11069474
2821891,10418,20160702,0.017273914
3872515,10418,20160704,0.021990193
3872515,2978,20160704,0.04666705
2699011,13602,20160705,0.1209851
5406214,3903,20160722,0.029488632
5406214,2440,20160722,0.029488632
3359491,10418,20160725,0.0152552165
4147459,5743,20160715,0.029364381
5427718,4912,20160704,0.11288083
5427718,662,20160704,0.16795972
5427718,1528,20160704,0.15610519
2848003,13602,20160702,0.02002362
2726659,10842,20160724,0.33784568
3649795,2978,20160723,0.09177276
3649795,10418,20160701,0.027202927
2612995,9983,20160703,0.0064985133
3808003,9983,20160721,0.0068852673
3812611,3992,20160721,0.054788146
3425539,3992,20160719,0.025382537
6853126,13181,20160721,0.104813494
4251142,10609,20160707,0.02841387
3442435,13602,20160713,0.03051718
3182851,11986,20160731,0.031552147
7175686,7774,20160706,0.08333799
7175686,9983,20160717,0.024164619
3199747,8059,20160712,0.024996463
3199747,3429,20160718,0.04626132
6140422,6480,20160728,0.09830463
4001029,13602,20160704,0.019973902
3873541,2978,20160718,0.0636287
4603402,5482,20160723,0.05023319
6443530,13602,20160722,0.036092512
3627781,10418,20160713,0.023661008
4913674,8059,20160712,0.021347743
3506437,13602,20160719,0.049350284
2196229,6614,20160717,0.047732666
2329861,13849,20160724,0.060784534
3514117,9967,20160706,0.013198163
5733898,13183,20160705,0.21954295
2480389,2978,20160703,0.14473586
3928837,1904,20160722,0.035692144
3017989,13602,20160730,0.025368504
3017989,9983,20160704,0.021119297
5776906,13602,20160706,0.03505559
6332938,13602,20160724,0.03785974
5568010,8596,20160722,0.08573304
5568010,8596,20160722,0.08573304
2398981,13602,20160722,0.022786502
3208453,10418,20160713,0.008001567
7205386,13602,20160729,0.031357992
4866574,13602,20160723,0.055388514
4866574,9983,20160725,0.019120298
5394958,2601,20160712,0.019366458
6445582,13602,20160713,0.030742072
3748615,13602,20160709,0.048162077
3748615,11184,20160703,0.03773859
5941774,9983,20160711,0.015167958
2842375,3429,20160725,0.09380599
2324743,10418,20160701,0.016790653
6491662,4654,20160717,0.08421965
3644167,11463,20160710,0.11792567
3644167,11463,20160706,0.11756256
3644167,11463,20160708,0.11825441
3644167,11463,20160711,0.11848721
3644167,11463,20160713,0.088873446
2862343,3004,20160712,0.042706832
2862343,2070,20160721,0.03930219
2862343,7821,20160721,0.032303046
2862343,14,20160731,0.17754403
4676110,9983,20160727,0.004971693
3135751,3992,20160724,0.043704312
4054279,9983,20160729,0.015702102
4192519,13602,20160723,0.02152004
2363143,3780,20160703,0.018107338
2363143,13161,20160703,0.026251277
2363143,2978,20160724,0.129792
2363143,10438,20160729,0.0248668
3025159,9983,20160703,0.02611901
3025159,10438,20160701,0.016468074
3025159,13602,20160725,0.0432154
6574606,8059,20160729,0.021660486
2771719,13602,20160728,0.02192503
2513671,9983,20160723,0.026310423
7136782,13602,20160714,0.0896457
3568903,8596,20160722,0.036146246
5047822,13602,20160722,0.03613938
3704071,10110,20160716,0.14334941
3704071,10110,20160707,0.36726457
3183367,4132,20160723,0.02211448
4276750,13602,20160726,0.036621995
6402574,9983,20160704,0.021917261
6402574,10418,20160706,0.038659174
6408718,13602,20160724,0.03387522
4587022,8059,20160717,0.03798532
4587022,9983,20160717,0.026974598
3212041,13602,20160715,0.031734284
5903890,13602,20160724,0.041234683
4598290,1904,20160709,0.045590747
3093769,8306,20160728,0.08346947
3093769,8059,20160728,0.040234406
3093769,9983,20160716,0.031615015
4370962,8059,20160722,0.025703715
6208018,2920,20160729,0.032755014
2189065,2096,20160715,0.049572386
4029193,13602,20160703,0.027283816
3119881,493,20160721,0.021955958
3910921,9983,20160712,0.008026207
3910921,13602,20160711,0.048453797
6773266,2096,20160717,0.08653743
4948498,2978,20160725,0.0722064
2347273,13602,20160725,0.04019482
4190473,10284,20160720,0.060311988
3536137,13602,20160728,0.033476394
2358025,13602,20160703,0.012726566
3930889,10438,20160729,0.025374612
3930889,13602,20160704,0.027431699
3930889,2893,20160724,0.27343178
3930889,2893,20160726,0.093915224
4066057,5702,20160716,0.3624301
4066057,13602,20160724,0.07662805
4066057,5702,20160723,0.07703278
4066057,5702,20160709,0.37125778
4070665,10418,20160715,0.0212488
3024649,3992,20160709,0.03774145
6862354,13602,20160731,0.034760326
6078994,10438,20160716,0.007951388
3310345,10438,20160731,0.014885854
6112786,13602,20160714,0.020857897
2930953,2978,20160724,0.06817088
6939154,10418,20160727,0.018171916
6939154,2978,20160727,0.07191868
3208969,3985,20160724,0.3101712
3208969,11876,20160724,0.1656925
2296075,13602,20160728,0.0144661
2173195,2601,20160703,0.010190622
5948950,10418,20160720,0.024429396
2723083,4277,20160724,0.018327802
4177675,9983,20160721,0.22909413
4177675,13602,20160719,0.024153812
6790678,13602,20160723,0.02306814
3531019,8059,20160717,0.0143901035
7343638,8059,20160704,0.02287656
3021067,13320,20160722,0.087070175
2773771,4727,20160725,0.31477058
4286998,13602,20160711,0.03440368
6385174,9983,20160712,0.0043248646
2933515,9983,20160703,0.021374108
2933515,13602,20160702,0.017062135
6925846,13602,20160714,0.031082379
6925846,9983,20160721,0.007570582
5617174,5785,20160725,0.05300032
6667798,9983,20160710,0.024698673
6667798,8499,20160725,0.39359173
6667798,13602,20160704,0.353619
5887510,3093,20160704,0.09334341
5887510,8215,20160704,0.07742559
5887510,9002,20160704,0.081338376
3469579,2978,20160711,0.068903826
5368342,13602,20160727,0.1761537
6157846,13602,20160722,0.012354374
6427162,1904,20160708,0.027655866
6427162,11894,20160708,0.026525525
7228954,9983,20160714,0.016621524
6728218,3992,20160707,0.027277552
6992410,1971,20160706,0.20503324
6992410,1971,20160701,0.16641386
6992410,1971,20160708,0.20563947
6992410,1971,20160705,0.16896713
6992410,1971,20160711,0.13478793
3909901,9983,20160726,0.017248118
6783514,13602,20160729,0.03384865
6783514,9983,20160731,0.02752741
6783514,12154,20160729,0.23669417
4694554,10418,20160711,0.03792245
4694554,13602,20160721,0.022846533
4694554,2978,20160710,0.08806539
4694554,10438,20160703,0.01929406
5238298,11799,20160729,0.009668271
2886925,2978,20160722,0.32491732
2891533,13602,20160731,0.02066088
2635021,1808,20160730,0.013970463
2635021,6928,20160730,0.009655934
5275162,2601,20160707,0.014863572
2247949,13602,20160707,0.026401144
2247949,1589,20160710,0.58189446
2247949,1589,20160721,0.1793125
2247949,9983,20160730,0.014386771
6335002,9793,20160714,0.16660166
6599194,3429,20160710,0.06939681
6608410,8012,20160721,0.07375707
3048205,10438,20160712,0.015462669
3048205,10418,20160701,0.020428238
3837709,9983,20160720,0.0048241466
2800909,13602,20160727,0.032573402
5880346,13602,20160721,0.023499148
5880346,8901,20160703,0.16997103
6153754,8059,20160724,0.018192789
5393950,13602,20160720,0.03382604
6976030,9718,20160702,0.05885927
2846479,10438,20160711,0.009410523
6223390,9983,20160710,0.012741642
3639055,9983,20160701,0.012254751
2872591,13602,20160713,0.03051718
3531535,8059,20160702,0.044425543
3531535,10418,20160704,0.041011035
3531535,9983,20160702,0.016505443
3531535,3429,20160704,0.07894554
5510686,8059,20160712,0.026329873
5510686,3429,20160704,0.08535115
3937039,10990,20160710,0.19355597
6039070,8059,20160715,0.052413244
6039070,13803,20160707,0.056534603
